Arquivo,MIME_type
VirusShare_cae77f32ae0d4af244e4fcd411e14062,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_7ca09694370237591142b40942e24fd9,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_ebb949599733b64e687075c44314d788,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_a9ffe337d6a48d5c1a0b22fb2d33ee6b,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_b3aadc3a050a90aacb50f5f63f8f42ba,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_4a3d7e59f4a9c2dae9261a7de45fde20,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_ffd68c33d0d1cb013fb5f2234bbb6748,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_b6cba60bec32a9df83b996f1d3f37ae3,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_f2ae0297323ae441d24dab4dc25adecd,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_2108853cb9055597866602c3fa8fdd68,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_ed0c4860214e2134377f36c6186019ad,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_2ee2bf9269e28729e888dd18933c1913,application/vnd.openxmlformats-officedocument.wordprocessingml.document
