Arquivo,MIME_type
VirusShare_d7458394316b71c68405ae710c1acdae,text/x-msdos-batch
VirusShare_08058e1a22c767e257c377ce0a654f46,text/x-msdos-batch
VirusShare_b5b12d31e6e45bc5ff163b056878d83a,text/x-msdos-batch
VirusShare_d57a88948f5cdd1ed895339a6c0aed4c,text/x-msdos-batch
VirusShare_c4ab3a61f9c0e269b7e94a94d47f72e1,text/x-msdos-batch
VirusShare_fd0dc47492d9641e9ee3e35fcc5d7766,text/x-msdos-batch
VirusShare_9d61e356d7e6f7eccab7587339166745,text/x-msdos-batch
