Arquivo,MIME_type
VirusShare_2e3eeca3a8dbbc4753b0a1a2a04f25a6,text/rtf
VirusShare_259d0e20d993b313c224f0346cca9ad8,text/rtf
VirusShare_d42ac87bdb9efb3685b72e294ce7d3a6,text/rtf
VirusShare_b62e279e64a5da913489983b1e5dac3e,text/rtf
VirusShare_d4acf465341a32fb6aa5743a75957148,text/rtf
