Arquivo,MIME_type,Pasta de Destino
VirusShare_cc3567eb0bc740cbde3dcb1455f6b708,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_1a1b95256760e59e3764f5c2878875a3,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_fca65afcd16dbf96e7f4352320757ae1,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_ea0ea9875a5bf735cdb7854a3ec070f0,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_3d93ec086a689155cc6613c4326f35b9,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_cbab1cad7b5b94437cc42b82cc86c201,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_020537ffed1079e85c9de7b2a0762823,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_fb58ce1a35d41f94ad476fe72638cc4d,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_aa122b3104d08f9d08c3be5f89306d50,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_13e8edf86a8862f57f914b97b4021848,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_687b5958485ce6c99517533a2fba7e4f,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_00c4abf13515a3468c79b0366f1f0e8b,text/x-shellscript,./sample_classification/text_x-shellscript
VirusShare_f142957d7415908b2f64bba823ed8a49,text/x-shellscript,./sample_classification/text_x-shellscript
