Arquivo,MIME_type,Pasta de Destino
VirusShare_4c35d264e4a170eee1a8ee9b95acc3b1,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_e0d427e35a24a47747a30c6ec5a84fea,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_aa7ec69d7ac0230d5e5a9218382801af,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_132761e0021a40d70a3e336d58f56ba6,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_0d7811fa893d155ae205501dcf621c06,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_823c5b4e4b8834e0f2a71e0f326bb657,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_615e569da02d022b51650f940806b04d,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_b1224dffb65109b243611d0cc501267c,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_ce8ed0f99d95ad696aea9cffe6151363,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_bb1c56a6cae87d7c2d484660fcca8679,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_66e76dfb0cd461861b7805341b6e3a0c,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_57897bb06eb3f8aff9d5bc0f28fb08df,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_5fdd6675175f7e8a2099714c5e9be37c,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_4617609ca751299c5f8f765dd5dd196a,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_6f3eb6008c46767feb8c1863af522607,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_232ec074674be67ff075b094dc625e82,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_5e9f5e6166d260c82653b8202eebf2f1,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_7cdf2cae8d3393024b5c5098f233d1fa,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_92225bea77715ddf9d96691a95e70deb,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_efafd8170645c34927e5761ff40f9094,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_90dfeaf2cc2652898b9fa5373e5e871d,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_4def9ee3d08dfc9f2c5c288243d810e7,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_ae64af0c0ab65c82c1fc6650ffe0decc,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_b20529d04ec78f76017fdab04362d357,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_814554a2c0d159fc6914405ef6097bc7,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_0d8c55d961423e01ee8837cc8c22d792,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_8c331175392143096f136a16f24805d5,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_d7b0f80f3dc59dc25e95e36573af1653,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_6eff4d0687ded69334c01d32ca2750fc,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_ea4f674febc2b43e878479e96f25f779,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_fa490fab49ca8c94fa0a40aabc49ad30,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_cb781f9881d41b1caba2460f12f0f21c,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_e11a7f63214059b8145efd1de91c4f37,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_5bd9895f5ef14fd7e73271c99b77bd33,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_eea021a66fe3e3fcd94ea7da188fb8f5,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_4f636d8bcacf704085f2db0ab6419975,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_c8b158eac4e652af57a31f747d14e691,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_29321cd405eae676e89bb31aa2c2062d,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_39f1b0fd808764ae1610832bfb2429f0,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_4865a65cf1b3bc1c8497f1e8fa59995e,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_92205d3fe6969a7e1c98503d85dae246,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_1fc68f9fcb09129f4b071c44351efd24,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_155cb3a88486e7415674deca44e44b7e,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_d5277192de7c2b04254df0fbc701740a,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_3d12388bb13aa3e1c33261fa893e1531,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_342127d15cc7de0f7b84b33f4fe78ab7,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_163aa96324ffec2663d848b2b7c3e146,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_28a9de677eedc783bc91516bea4cd134,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_d2cda3b2280f712e391bcc1212ca1083,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_2d358e7b1a5a6b23bc378ce27d3d9c6f,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_4c116c872ad93b000926bad8957428d1,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_f65e36062f264283294da38a2ec62e61,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_37052f3b9ef1314c9a7a8fe0e6593ca0,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_3500853a92f5cd769fb8ca769844e1b8,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_9e9e0e45d43a05cc5cea9cc67933062e,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_f8ca9ceb381a42c6361809b43a1b163a,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_bdc6251ab4a93fa923dfd5170fa74466,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_ccef9fe481b5141e71b5b66f33ca2f72,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_83f6c843b37714ae41338eb08758c039,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_8328c75f0f73b9ab5c3daf2024ade3c1,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_c3589d24434d082028a069efd0211114,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_4e05a3018c590a085a77287ff26bc708,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_746977eeb7e6e001e145f99885461198,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_fba0e43fc19cc04ab0b71b747048de21,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_eadcf93e67c5add075722d55459cf718,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_d3942fa9497d6a330a953d181a33371c,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_a1688b25e2025e61e2ac3c47577b58c3,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_60c33516438921ddea5f8883bdb8cfc3,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_cefe7a84d9257263e29172bc4b550049,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_9bc2d998ca659ed6df3894b55fca88e1,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_668f794eb6e8b8b0e7dd31c18058206c,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_666ef350e10f01f0dd33693afff5cba8,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_097af3d1953e0dabb9b2474fea8dc316,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_475ea4f810c23bcf194baae104443f73,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_e87f9c63c03b447fd9488e1b4a74d433,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_ee9ccd97261a2671248a774de0e05308,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_082753b798f9678ecc0c547b1b4cc810,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_20fc3768e3473fb88b4fd54aeaba60fa,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_ff56fed97787a3d9ed390353d307812d,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_e2304d58caff052e8873968b3e1d90a4,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_cb5c9002e4ee0e69d670edadf856e6be,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_c77fc6b077312aa19b4c2b7ad029353a,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
