Arquivo,Tipo MIME,Pasta de Destino
VirusShare_d26d74116f2c1caedc98aec69dc1f965,application/x-adobe-aco,./sample_classification/application_x-adobe-aco
VirusShare_ba4d9c976bdc4f59e5896c1b2f450e18,application/x-adobe-aco,./sample_classification/application_x-adobe-aco
