Arquivo,MIME_type,Pasta de Destino
VirusShare_a61bfdf58683b2c986b8235c61e44d09,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_778d57479c9fe0689759556aab1f7869,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b266ebcd03c7afc0379734d2a3ea1419,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_7d17ec98e1d9e7472f14b95480d1fdcf,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_437596b2d25465a68e90bf772df199f7,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_c3aca5dfd01337c375344d64d1a6bf8e,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_fa98b2d5838ea65a0f4ef8dd1cc06bbf,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_4a05d7bc23a41a1d7d87fadd36cbf37d,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_a4a9a22fd66ea76249f51446c58554af,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_c67689369badc169033b027f243938a9,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_8bc4dc680cfe27a39adeda4e57bf7ebc,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_4b8ddbe4f7d6d077e15ce8d486b4fa05,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_91f5b38e669264195a3fafdf8faa6b91,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_cb9426fb7be30e880fb6541d5a490257,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b30d26d1f5dc62344d2feef80cd85f96,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_a1c6c167f6fb6c05b204e581e620812b,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_801de4c538dde9e75a029a288adade63,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_5ed942f1a4af64da31b74ae7c328fa6a,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_fd7f4ea53710af1360afc3030edb37fd,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_4f876401047f61b0a1c780852e19dbf2,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_daa4551cbbad8675dc5307806bb6897a,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_9c5a595f66abd4b2d246f0c1be3afde6,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_3223d4603e2d9a9d3e8bf0db8ba1d71f,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
