Arquivo,Tipo MIME,Pasta de Destino
VirusShare_4cf0ccdb2104650411e0fe413ed38f74,application/vnd.ms-powerpoint,./sample_classification/application_vnd.ms-powerpoint
VirusShare_1acfd9330597e967165c3b43a882e47f,application/vnd.ms-powerpoint,./sample_classification/application_vnd.ms-powerpoint
VirusShare_b2c169e8e7fc7d048c7465b1a042daa8,application/vnd.ms-powerpoint,./sample_classification/application_vnd.ms-powerpoint
VirusShare_3f752c8a381867dabe1974e910c5e0d0,application/vnd.ms-powerpoint,./sample_classification/application_vnd.ms-powerpoint
VirusShare_87b2f6337fbea5ee3f10eb1b210dd795,application/vnd.ms-powerpoint,./sample_classification/application_vnd.ms-powerpoint
