Arquivo,MIME_type,Pasta de Destino
VirusShare_277d5a11815bc529bb449c0879c47f5b,application/x-mach-binary,./sample_classification/application_x-mach-binary
VirusShare_5c5f318f195937cb07b43a827ed6d2b1,application/x-mach-binary,./sample_classification/application_x-mach-binary
VirusShare_cfcba69503d5b5420b73e69acfec56b7,application/x-mach-binary,./sample_classification/application_x-mach-binary
VirusShare_8efd68d253bfa43768a7c6c74a41a723,application/x-mach-binary,./sample_classification/application_x-mach-binary
VirusShare_07ac1f5d5d90e1789aee2601a9801f3e,application/x-mach-binary,./sample_classification/application_x-mach-binary
VirusShare_3baa5610e250a2bf203dc2cfa24b9760,application/x-mach-binary,./sample_classification/application_x-mach-binary
VirusShare_0c91ddaf8173a4ddfabbd86f4e782baa,application/x-mach-binary,./sample_classification/application_x-mach-binary
VirusShare_dd1ac99d3e74c0d2360c99efc44d77de,application/x-mach-binary,./sample_classification/application_x-mach-binary
