Arquivo,MIME_type
VirusShare_f474586c2b0a4cde9ed4c9349affdd7e,text/x-shellscript
VirusShare_0947b7dca87976109814eadb6561480e,text/x-shellscript
VirusShare_488edcf150351acb81456b1513f8365d,text/x-shellscript
VirusShare_071f73f6c27d60f48e0cc02d0682922d,text/x-shellscript
VirusShare_d2ef0d8b1d2052af68f3a15887c6e0db,text/x-shellscript
VirusShare_fce5bc48820161d3b2d46b3bfdb8903b,text/x-shellscript
VirusShare_a73adba59b0fe8c10d6c7482c97a4992,text/x-shellscript
