Arquivo,Tipo MIME,Pasta de Destino
VirusShare_662824c95d9e8b0eb0903ddb7cde24dc,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_190419b7c8d5e2f51c1197cb83ccaec2,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_091ad8c410ae3f1c1f0aeec098f2c396,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_5c82ba954ac43b240bc4faf2ebf49ba4,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_ef3dcddf2c5750f79c5b1029ebec8b51,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_dc1926f95819e8d77f947eb38e924d8d,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_fe4051f524df7284a777406964edeaec,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_60d77a327484fd4bc0c6adebd1f3b215,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_6981adebc5441f5eebcb7a151811efc1,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_a3615da4e38e143406980114601d7aee,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_0249e25f1f9e8744240531083c1d04a3,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_dc22c07da3425aa2e88b8a63003355c7,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_2cf0150727a0c49a0c0d82675b33ea79,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_8ae093b18c8a3b0176a431c5a09362cf,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_da86511dd66ee9fefd6d72ffbece7235,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_7ac60e73db35e71e72dca9442b1b172c,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_6eabfdd82795593f8df24cbe05a19320,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_91c1249b2a8c02d0138105a6cdfcd69a,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
VirusShare_417b3da60b331bcebc0b6d4bac99cdd2,application/vnd.ms-excel,./sample_classification/application_vnd.ms-excel
