Arquivo,Tipo MIME
VirusShare_f267e3bd334793fcbaf5e8c5886f2536,text/x-msdos-batch
VirusShare_31917b7a0547c84964b3c103de3958b4,text/x-msdos-batch
VirusShare_1b17df2f2737f9b82d4767b67ce3c787,text/x-msdos-batch
VirusShare_056f218dbf5d9b33edd6ea10a4ebec9e,text/x-msdos-batch
