Arquivo,MIME_type
VirusShare_314cd7b612a00fe11e5cdf24e78cf70c,text/rtf
VirusShare_592bc9e6ba369a8c9e5933c21ebb48cc,text/rtf
VirusShare_d92e4eb6e88e5ea2e5533c7f342513d6,text/rtf
VirusShare_dd8bb1686f16924ac797620092776022,text/rtf
