Arquivo,MIME_type
VirusShare_f5b53549112e08a09a0bf3d03630a0d3,application/msword
VirusShare_9849eb8494b807ce5cfc7dc481cee7aa,application/msword
VirusShare_fb7499dfc324915cd2300ab6153c04c2,application/msword
VirusShare_94ba9bb8b4894a227f110589304f283e,application/msword
