Arquivo,Tipo MIME
VirusShare_41c53b19529008aebacf79f4c9c380a9,application/vnd.openxmlformats-officedocument.presentationml.presentation
VirusShare_1b3817af61df4bd4d61e4f7b8ba300dd,application/vnd.openxmlformats-officedocument.presentationml.presentation
VirusShare_20fa5e3a233b6f5582c1d2c5f63d9e62,application/vnd.openxmlformats-officedocument.presentationml.presentation
VirusShare_853c62f2c616eab0664993b314293b8c,application/vnd.openxmlformats-officedocument.presentationml.presentation
VirusShare_7a49d402e3d3de37a8c34eb28a73143e,application/vnd.openxmlformats-officedocument.presentationml.presentation
VirusShare_869a740dcbcc9246096f62637a64ab69,application/vnd.openxmlformats-officedocument.presentationml.presentation
VirusShare_a475964f45c2e029789751d37d5cb71a,application/vnd.openxmlformats-officedocument.presentationml.presentation
