Arquivo,MIME_type
VirusShare_26cd59bde38b12f5f0f7fc3a603686b6,text/x-shellscript
VirusShare_93291120bdae6bcb21e8ae43a1084c28,text/x-shellscript
VirusShare_ee9c391c98dee5331ac467854f0ae262,text/x-shellscript
VirusShare_db725080c7c5fa40d3bb931d69e8417f,text/x-shellscript
VirusShare_14e7347551c3b5c277234d95595ed6de,text/x-shellscript
VirusShare_9a613ae4e20b7179aa4e8d41ef9f0ac0,text/x-shellscript
