Arquivo,MIME_type
VirusShare_a01ab41458335d38a6745933d69d4300,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_f30fbff96024a2a2ebcdf93bc0b894a9,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_add1d3fc4f44f77a0da012cc8d6a44d0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_faf01b872561579df64a3076cf0aef3c,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_36b9bc3266dda132c7524edcdf8aac9e,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_859124464ad88dd7526a0f57cde76d2d,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_57263177046b560d78015b476b40eeeb,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_e2e65b2a20c136d1f6af124ac383db8a,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_6483c5090f3c7ae94f1c9bd54bcfcfeb,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_9ec74edd914497d3daa141f9513c3c75,application/vnd.openxmlformats-officedocument.wordprocessingml.document
VirusShare_6e36dc0710756dd2fe5354873418a5d8,application/vnd.openxmlformats-officedocument.wordprocessingml.document
