Arquivo,MIME_type
VirusShare_a4d050a905c578649b152b9984c2a209,application/msword
VirusShare_cb2ed28406392ee04fb76f0e6729da58,application/msword
VirusShare_dc1bbb13173a9e50f17d85d97be3b18b,application/msword
VirusShare_58ade9479292960bf723227473e54260,application/msword
VirusShare_d2d1e003e62a09aeb1dfd04a4e012d40,application/msword
